"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.485893770E0,3.423708379E-1,9.701305389E0,2.507926226E-1,9.710583967E0
5.490861583E0,2.944868207E-1,9.725247383E0,2.268506140E-1,9.732349169E0
5.495829395E0,2.418143749E-1,9.739612579E0,2.220622003E-1,9.745144381E0
5.500797208E0,1.987187415E-1,9.768342972E0,2.124854028E-1,9.772674332E0
5.505765020E0,1.460463107E-1,9.792284966E0,1.981201917E-1,9.795377787E0
5.510732833E0,8.379705995E-2,9.797073364E0,1.981201917E-1,9.799434681E0
5.515700645E0,3.112462163E-2,9.816226959E0,1.789665818E-1,9.817907592E0
5.520668458E0,-2.154781483E-2,9.825803757E0,1.598129570E-1,9.827126943E0
5.525636270E0,-6.943184882E-2,9.835380554E0,1.502361596E-1,9.836772963E0
5.530604083E0,-1.125274822E-1,9.849745750E0,1.406593472E-1,9.851392736E0
5.535571895E0,-1.508347094E-1,9.849745750E0,1.215057373E-1,9.851649918E0
5.540539708E0,-2.130839527E-1,9.864110947E0,1.167173311E-1,9.867102537E0
5.545507520E0,-2.370259613E-1,9.883264542E0,1.215057373E-1,9.886853036E0
5.550475281E0,-2.753331959E-1,9.878476143E0,1.071405262E-1,9.882893218E0
5.555443041E0,-3.136404157E-1,9.888052940E0,9.756372124E-2,9.893506959E0
5.560410801E0,-3.280056417E-1,9.888052940E0,8.798690885E-2,9.893882976E0
5.565378562E0,-3.615244627E-1,9.907206535E0,7.841010392E-2,9.914110622E0
5.570346322E0,-3.758896589E-1,9.907206535E0,7.362170517E-2,9.914608138E0
5.575314083E0,-3.998316824E-1,9.907206535E0,7.362170517E-2,9.915544708E0
5.580281843E0,-4.046200812E-1,9.907206535E0,7.362170517E-2,9.915738949E0
5.585249603E0,-4.094084799E-1,9.911994934E0,7.362170517E-2,9.920719683E0
5.590217364E0,-4.094084799E-1,9.907206535E0,7.362170517E-2,9.915935498E0
5.595185124E0,-4.141969085E-1,9.911994934E0,7.841010392E-2,9.920955135E0
5.600152885E0,-3.998316824E-1,9.921571732E0,6.883329898E-2,9.929863495E0
5.605120645E0,-3.854664862E-1,9.926360130E0,6.883329898E-2,9.934080122E0
5.610088406E0,-3.711012602E-1,9.921571732E0,8.319851011E-2,9.928858130E0
5.615056166E0,-3.519476354E-1,9.921571732E0,8.798690885E-2,9.928201975E0
5.620023926E0,-3.280056417E-1,9.921571732E0,8.798690885E-2,9.927382083E0
5.624991687E0,-2.992752194E-1,9.926360130E0,1.023521200E-1,9.931398041E0
5.629959447E0,-2.705447972E-1,9.911994934E0,1.023521200E-1,9.916214702E0
5.634927208E0,-2.226607651E-1,9.907206535E0,1.119289324E-1,9.910340420E0
5.639894968E0,-1.891419291E-1,9.911994934E0,1.215057373E-1,9.914543958E0
5.644862728E0,-1.508347094E-1,9.907206535E0,1.358709484E-1,9.909286218E0
5.649830489E0,-1.125274822E-1,9.892841339E0,1.502361596E-1,9.894621928E0
5.654798249E0,-5.506663769E-2,9.888052940E0,1.646013707E-1,9.889576174E0
5.659766010E0,-1.675941236E-2,9.868899345E0,1.741781682E-1,9.870450507E0
5.664733770E0,3.591302410E-2,9.859322548E0,1.741781682E-1,9.860926370E0
5.669701531E0,8.858546615E-2,9.859322548E0,1.981201917E-1,9.861710810E0
5.674669291E0,1.412578970E-1,9.844957352E0,2.076970041E-1,9.848161102E0
5.679637051E0,1.987187415E-1,9.825803757E0,2.124854028E-1,9.830109798E0
5.684604812E0,2.418143749E-1,9.806650162E0,2.268506140E-1,9.812253706E0
5.689572572E0,2.992752194E-1,9.801861763E0,2.460042238E-1,9.809514654E0
5.694540333E0,3.471592367E-1,9.787496567E0,2.412158251E-1,9.796621543E0
5.699508093E0,4.094084799E-1,9.768342972E0,2.507926226E-1,9.780134798E0
5.704475853E0,4.285621047E-1,9.758766174E0,2.699462473E-1,9.771901233E0
5.709443614E0,4.812345505E-1,9.734824181E0,2.747346461E-1,9.750582939E0
5.714411374E0,5.243301988E-1,9.720458984E0,2.747346461E-1,9.738466211E0
5.719379135E0,5.626373887E-1,9.696516991E0,2.938882709E-1,9.717271886E0
5.724346895E0,5.865794420E-1,9.672574997E0,2.986766696E-1,9.694946636E0
5.729314656E0,6.200982332E-1,9.662998199E0,3.130418658E-1,9.687933280E0
5.734282416E0,6.392518282E-1,9.648633003E0,2.986766696E-1,9.674397629E0
5.739250176E0,6.631938815E-1,9.634267807E0,3.082534671E-1,9.661985433E0
5.744217937E0,6.823474765E-1,9.629479408E0,3.082534671E-1,9.658545023E0
5.749185697E0,6.871358752E-1,9.610325813E0,3.082534671E-1,9.639789321E0
5.754153458E0,6.871358752E-1,9.615114212E0,3.130418658E-1,9.644717323E0
5.759121218E0,6.919242740E-1,9.605537415E0,3.130418658E-1,9.635512619E0
5.764088978E0,6.871358752E-1,9.595960617E0,3.130418658E-1,9.625622634E0
5.769056739E0,6.871358752E-1,9.610325813E0,3.082534671E-1,9.639789321E0
5.774024499E0,6.727706790E-1,9.619902611E0,3.130418658E-1,9.648478732E0
5.778992260E0,6.631938815E-1,9.619902611E0,3.082534671E-1,9.647661508E0
5.783960072E0,6.392518282E-1,9.629479408E0,3.034650683E-1,9.655444455E0
5.788927885E0,6.153098345E-1,9.648633003E0,2.986766696E-1,9.672845123E0
5.793895697E0,5.722141862E-1,9.662998199E0,2.890998423E-1,9.684241942E0
5.798863510E0,5.482721925E-1,9.686940193E0,2.795230448E-1,9.706469278E0
5.803831322E0,5.051765442E-1,9.720458984E0,2.795230448E-1,9.737590017E0
5.808799135E0,4.620809257E-1,9.730035782E0,2.603694201E-1,9.744480865E0
5.813766947E0,4.237737060E-1,9.753977776E0,2.603694201E-1,9.766650339E0
5.818734760E0,3.758896589E-1,9.777919769E0,2.364274114E-1,9.787998057E0
5.823702572E0,3.375824392E-1,9.797073364E0,2.412158251E-1,9.805855061E0
5.828670385E0,2.801215947E-1,9.840168953E0,2.316390127E-1,9.846880205E0
5.833638197E0,2.274491638E-1,9.849745750E0,2.172738016E-1,9.854766987E0
5.838606010E0,1.699883193E-1,9.868899345E0,1.981201917E-1,9.872351388E0
5.843573822E0,1.173158810E-1,9.892841339E0,1.933317930E-1,9.895425709E0
5.848541635E0,5.985504389E-2,9.907206535E0,1.837549806E-1,9.909091273E0
5.853509447E0,1.675941236E-2,9.931148529E0,1.646013707E-1,9.932526647E0
5.858477260E0,-4.070143029E-2,9.935936928E0,1.502361596E-1,9.937156039E0
5.863445072E0,-7.900865376E-2,9.955090523E0,1.454477459E-1,9.956466478E0
5.868412885E0,-1.364694983E-1,9.959878922E0,1.310825497E-1,9.961676299E0
5.873380697E0,-1.843535304E-1,9.974244118E0,1.262941360E-1,9.976747073E0
5.878348510E0,-2.322375625E-1,9.974244118E0,1.215057373E-1,9.977687290E0
5.883316322E0,-2.609679997E-1,9.993397713E0,1.071405262E-1,9.997378718E0
5.888284135E0,-3.184288144E-1,9.983820915E0,9.277531505E-2,9.989328518E0
5.893251947E0,-3.423708379E-1,9.993397713E0,8.319851011E-2,9.999606874E0
5.898219760E0,-3.711012602E-1,1.000776291E1,7.841010392E-2,1.001494796E1
5.903187572E0,-3.950432837E-1,1.000776291E1,7.362170517E-2,1.001582736E1
5.908155385E0,-4.189853072E-1,1.002212811E1,7.362170517E-2,1.003115251E1
5.913123197E0,-4.429273009E-1,1.001255131E1,6.883329898E-2,1.002257982E1
5.918091010E0,-4.620809257E-1,1.002691650E1,5.925649032E-2,1.003773305E1
5.923058822E0,-4.668693244E-1,1.002212811E1,5.925649032E-2,1.003317149E1
5.928026635E0,-4.620809257E-1,1.002212811E1,5.925649032E-2,1.003294981E1
5.932994447E0,-4.620809257E-1,1.003170490E1,4.967968538E-2,1.004246434E1
5.937962260E0,-4.572925270E-1,1.002212811E1,5.925649032E-2,1.003273041E1
5.942930072E0,-4.477157295E-1,1.002212811E1,5.446808785E-2,1.003227132E1
5.947897885E0,-4.525041282E-1,1.002212811E1,5.446808785E-2,1.003248616E1
5.952865697E0,-4.285621047E-1,1.002691650E1,5.446808785E-2,1.003621875E1
5.957833510E0,-4.046200812E-1,1.001733971E1,7.362170517E-2,1.002577839E1
5.962801322E0,-3.758896589E-1,1.001733971E1,7.362170517E-2,1.002465999E1
5.967769135E0,-3.519476354E-1,1.000776291E1,7.841010392E-2,1.001425652E1
5.972736947E0,-3.136404157E-1,1.000297451E1,9.756372124E-2,1.000836590E1
5.977704760E0,-2.753331959E-1,9.998186111E0,9.756372124E-2,1.000245233E1
5.982672572E0,-2.370259613E-1,9.983820915E0,1.023521200E-1,9.987158621E0
5.987640385E0,-1.891419291E-1,9.974244118E0,1.167173311E-1,9.976720068E0
5.992608197E0,-1.508347094E-1,9.964667320E0,1.310825497E-1,9.966670886E0
5.997576010E0,-9.337386489E-2,9.959878922E0,1.406593472E-1,9.961309746E0
6.002543822E0,-5.985504389E-2,9.945513725E0,1.310825497E-1,9.946557622E0
6.007511635E0,7.182605099E-3,9.935936928E0,1.598129570E-1,9.937224683E0
6.012479447E0,5.506663769E-2,9.916783333E0,1.598129570E-1,9.918223842E0
6.017447260E0,9.816227108E-2,9.897629738E0,1.693897694E-1,9.899565806E0
6.022415072E0,1.508347094E-1,9.878476143E0,1.837549806E-1,9.881336342E0
6.027382885E0,1.939303428E-1,9.873687744E0,1.981201917E-1,9.877579170E0
6.032350697E0,2.513911724E-1,9.854534149E0,2.029085904E-1,9.859828229E0
6.037318510E0,3.040636182E-1,9.835380554E0,1.981201917E-1,9.842073813E0
6.042286322E0,3.423708379E-1,9.811438560E0,2.172738016E-1,9.819814271E0
6.047254135E0,3.854664862E-1,9.782708168E0,2.220622003E-1,9.792817528E0
6.052221895E0,4.237737060E-1,9.768342972E0,2.268506140E-1,9.780162052E0
6.057189656E0,4.764461517E-1,9.730035782E0,2.316390127E-1,9.744447336E0
6.062157416E0,5.003881454E-1,9.720458984E0,2.412158251E-1,9.736318413E0
6.067125176E0,5.195417404E-1,9.710882187E0,2.507926226E-1,9.728003567E0
6.072092937E0,5.578489900E-1,9.682151794E0,2.507926226E-1,9.701451222E0
6.077060697E0,5.770025849E-1,9.672574997E0,2.412158251E-1,9.692771746E0
6.082028458E0,5.961562395E-1,9.653421402E0,2.460042238E-1,9.674940057E0
6.086996218E0,6.057330370E-1,9.634267807E0,2.460042238E-1,9.656425155E0
6.091963978E0,6.200982332E-1,9.615114212E0,2.603694201E-1,9.638606505E0
6.096931739E0,6.200982332E-1,9.624691010E0,2.507926226E-1,9.647906290E0
6.101899499E0,6.200982332E-1,9.605537415E0,2.507926226E-1,9.628798875E0
6.106867260E0,6.153098345E-1,9.605537415E0,2.507926226E-1,9.628491686E0
6.111835020E0,6.105214357E-1,9.610325813E0,2.364274114E-1,9.632600717E0
6.116802781E0,5.961562395E-1,9.615114212E0,2.460042238E-1,9.636718407E0
6.121770541E0,5.674257874E-1,9.619902611E0,2.364274114E-1,9.639522612E0
6.126738301E0,5.530605912E-1,9.634267807E0,2.220622003E-1,9.652683762E0
6.131706062E0,5.195417404E-1,9.648633003E0,2.364274114E-1,9.665502593E0
6.136673822E0,4.860229492E-1,9.653421402E0,2.268506140E-1,9.668310311E0
6.141641583E0,4.668693244E-1,9.677363396E0,2.220622003E-1,9.691163030E0
6.146609343E0,4.189853072E-1,9.691728592E0,2.220622003E-1,9.703322287E0
6.151577103E0,3.806780577E-1,9.720458984E0,2.076970041E-1,9.730127270E0
6.156544864E0,3.280056417E-1,9.744400978E0,2.076970041E-1,9.752131878E0
6.161512624E0,2.849099934E-1,9.758766174E0,2.029085904E-1,9.765032660E0
6.166480385E0,2.466027737E-1,9.782708168E0,1.933317930E-1,9.787725436E0
6.171448145E0,1.939303428E-1,9.792284966E0,1.885433793E-1,9.796019724E0
6.176415906E0,1.364694983E-1,9.825803757E0,1.789665818E-1,9.828380967E0
6.181383666E0,8.379705995E-2,9.835380554E0,1.693897694E-1,9.837196018E0
6.186351426E0,3.591302410E-2,9.849745750E0,1.598129570E-1,9.851107617E0
6.191319187E0,-7.182605099E-3,9.864110947E0,1.502361596E-1,9.865257587E0
6.196286947E0,-6.464344263E-2,9.873687744E0,1.502361596E-1,9.875042245E0
6.201254708E0,-1.173158810E-1,9.888052940E0,1.358709484E-1,9.889682244E0
6.206222468E0,-1.747767180E-1,9.897629738E0,1.406593472E-1,9.900172038E0
6.211190228E0,-2.082955539E-1,9.907206535E0,1.262941360E-1,9.910200734E0
6.216157989E0,-2.513911724E-1,9.902418137E0,1.119289324E-1,9.906240990E0
6.221125749E0,-2.944868207E-1,9.902418137E0,1.119289324E-1,9.907428300E0
6.226093510E0,-3.375824392E-1,9.907206535E0,1.119289324E-1,9.913588216E0
6.231061270E0,-3.711012602E-1,9.916783333E0,1.071405262E-1,9.924302842E0
6.236029031E0,-4.046200812E-1,9.921571732E0,9.277531505E-2,9.930252277E0
6.240996791E0,-4.285621047E-1,9.926360130E0,1.023521200E-1,9.936134403E0
6.245964551E0,-4.572925270E-1,9.926360130E0,1.071405262E-1,9.937465521E0
6.250932312E0,-4.812345505E-1,9.926360130E0,8.798690885E-2,9.938408013E0
6.255900072E0,-4.860229492E-1,9.931148529E0,8.798690885E-2,9.943423511E0
6.260867833E0,-5.147533417E-1,9.926360130E0,9.277531505E-2,9.940130970E0
6.265835593E0,-5.195417404E-1,9.935936928E0,9.756372124E-2,9.949989193E0
6.270803406E0,-5.195417404E-1,9.935936928E0,9.277531505E-2,9.949943392E0
6.275771218E0,-5.243301988E-1,9.935936928E0,9.277531505E-2,9.950194573E0
6.280739031E0,-5.195417404E-1,9.931148529E0,9.277531505E-2,9.945161738E0
6.285706843E0,-5.099649429E-1,9.931148529E0,9.756372124E-2,9.944711863E0
6.290674656E0,-4.955997467E-1,9.931148529E0,1.023521200E-1,9.944033697E0
6.295642468E0,-4.764461517E-1,9.926360130E0,8.798690885E-2,9.938177301E0
6.300610281E0,-4.429273009E-1,9.916783333E0,1.071405262E-1,9.927248126E0
6.305578093E0,-4.285621047E-1,9.907206535E0,1.167173311E-1,9.917158350E0
6.310545906E0,-3.998316824E-1,9.907206535E0,1.167173311E-1,9.915958332E0
6.315513718E0,-3.567360640E-1,9.907206535E0,1.167173311E-1,9.914314141E0
6.320481531E0,-3.184288144E-1,9.892841339E0,1.215057373E-1,9.898710538E0
6.325449343E0,-2.849099934E-1,9.888052940E0,1.262941360E-1,9.892962896E0
6.330417156E0,-2.370259613E-1,9.868899345E0,1.262941360E-1,9.872553155E0
6.335384968E0,-1.939303428E-1,9.868899345E0,1.358709484E-1,9.871739674E0
6.340352781E0,-1.556231081E-1,9.849745750E0,1.406593472E-1,9.851979240E0
6.345320593E0,-1.029506698E-1,9.844957352E0,1.454477459E-1,9.846569918E0
6.350288406E0,-5.027823523E-2,9.825803757E0,1.550245583E-1,9.827155233E0
6.355256218E0,2.394201700E-3,9.816226959E0,1.646013707E-1,9.817607196E0
6.360224031E0,5.506663769E-2,9.782708168E0,1.646013707E-1,9.784247802E0
6.365191843E0,1.029506698E-1,9.768342972E0,1.646013707E-1,9.770272098E0
6.370159656E0,1.460463107E-1,9.763554573E0,1.837549806E-1,9.766375649E0
6.375127468E0,1.939303428E-1,9.744400978E0,1.837549806E-1,9.748062643E0
6.380095281E0,2.466027737E-1,9.730035782E0,1.837549806E-1,9.734894716E0
6.385063093E0,2.896983922E-1,9.715670586E0,1.981201917E-1,9.722007596E0
6.390030906E0,3.423708379E-1,9.686940193E0,1.885433793E-1,9.694822159E0
6.394998718E0,3.758896589E-1,9.662998199E0,2.029085904E-1,9.672435016E0
6.399966531E0,4.141969085E-1,9.653421402E0,2.124854028E-1,9.664639356E0
6.404934343E0,4.668693244E-1,9.639056206E0,2.172738016E-1,9.652801635E0
6.409902156E0,4.764461517E-1,9.624691010E0,2.172738016E-1,9.638925556E0
6.414869968E0,5.051765442E-1,9.605537415E0,2.172738016E-1,9.621266043E0
6.419837781E0,5.386953950E-1,9.591172218E0,2.220622003E-1,9.608854712E0
6.424805593E0,5.530605912E-1,9.572018623E0,2.029085904E-1,9.590129740E0
6.429773406E0,5.626373887E-1,9.567230225E0,2.220622003E-1,9.586332282E0
6.434741218E0,5.770025849E-1,9.567230225E0,2.268506140E-1,9.587298230E0
6.439709031E0,5.770025849E-1,9.557653427E0,2.268506140E-1,9.577741499E0
6.444676843E0,5.865794420E-1,9.543288231E0,2.268506140E-1,9.563989068E0
6.449644656E0,5.865794420E-1,9.552865028E0,2.172738016E-1,9.573323017E0
6.454612468E0,5.770025849E-1,9.548076630E0,2.076970041E-1,9.567749858E0
6.459580281E0,5.578489900E-1,9.552865028E0,2.124854028E-1,9.571498096E0
6.464548093E0,5.482721925E-1,9.562441826E0,2.124854028E-1,9.580503438E0
6.469515906E0,5.243301988E-1,9.572018623E0,2.029085904E-1,9.588515765E0
6.474483718E0,5.051765442E-1,9.586383820E0,2.076970041E-1,9.601931895E0
6.479451531E0,4.620809257E-1,9.619902611E0,2.029085904E-1,9.633131211E0
6.484419343E0,4.429273009E-1,9.639056206E0,2.076970041E-1,9.651462437E0
6.489387156E0,4.094084799E-1,9.662998199E0,1.981201917E-1,9.673696352E0
6.494354968E0,3.806780577E-1,9.677363396E0,1.885433793E-1,9.686682956E0
6.499322781E0,3.184288144E-1,9.706093788E0,1.837549806E-1,9.713054073E0
6.504290593E0,2.801215947E-1,9.715670586E0,1.837549806E-1,9.721444796E0
6.509258406E0,2.322375625E-1,9.749189377E0,1.741781682E-1,9.753510436E0
6.514226218E0,1.939303428E-1,9.763554573E0,1.837549806E-1,9.767209057E0
6.519194031E0,1.412578970E-1,9.797073364E0,1.885433793E-1,9.799905556E0
6.524161843E0,9.816227108E-2,9.816226959E0,1.741781682E-1,9.818262860E0
6.529129656E0,4.070143029E-2,9.835380554E0,1.693897694E-1,9.836923307E0
6.534097468E0,-1.197100803E-2,9.854534149E0,1.502361596E-1,9.855686557E0
6.539065281E0,-6.464344263E-2,9.868899345E0,1.550245583E-1,9.870328550E0
6.544033093E0,-1.077390760E-1,9.873687744E0,1.550245583E-1,9.875492392E0
6.549000906E0,-1.604115069E-1,9.888052940E0,1.406593472E-1,9.890354284E0
6.553968718E0,-1.987187415E-1,9.907206535E0,1.598129570E-1,9.910487912E0
6.558936478E0,-2.561795712E-1,9.907206535E0,1.550245583E-1,9.911730521E0
6.563904239E0,-2.896983922E-1,9.911994934E0,1.502361596E-1,9.917365559E0
6.568871999E0,-3.184288144E-1,9.916783333E0,1.502361596E-1,9.923031769E0
6.573839760E0,-3.711012602E-1,9.916783333E0,1.358709484E-1,9.924654590E0
6.578807520E0,-3.950432837E-1,9.940725327E0,1.454477459E-1,9.949634881E0
6.583775281E0,-4.237737060E-1,9.935936928E0,1.262941360E-1,9.945771815E0
6.588743041E0,-4.477157295E-1,9.940725327E0,1.358709484E-1,9.951730016E0
6.593710801E0,-4.668693244E-1,9.940725327E0,1.262941360E-1,9.952483971E0
6.598678562E0,-4.908113480E-1,9.945513725E0,1.310825497E-1,9.958479888E0
6.603646322E0,-4.908113480E-1,9.959878922E0,1.119289324E-1,9.972593043E0
6.608614083E0,-5.051765442E-1,9.969455719E0,1.310825497E-1,9.983107397E0
6.613581843E0,-5.051765442E-1,9.964667320E0,1.262941360E-1,9.978263795E0
6.618549603E0,-5.003881454E-1,9.964667320E0,1.358709484E-1,9.978148326E0
6.623517364E0,-5.051765442E-1,9.964667320E0,1.310825497E-1,9.978325550E0
6.628485124E0,-4.860229492E-1,9.974244118E0,1.358709484E-1,9.987002801E0
6.633452885E0,-4.764461517E-1,9.969455719E0,1.215057373E-1,9.981573619E0
6.638420645E0,-4.572925270E-1,9.969455719E0,1.310825497E-1,9.980798887E0
6.643388406E0,-4.333505034E-1,9.969455719E0,1.358709484E-1,9.979794632E0
6.648356166E0,-4.141969085E-1,9.964667320E0,1.358709484E-1,9.974197451E0
6.653323926E0,-3.854664862E-1,9.964667320E0,1.454477459E-1,9.973180749E0
6.658291687E0,-3.423708379E-1,9.959878922E0,1.406593472E-1,9.966754285E0
6.663259447E0,-3.136404157E-1,9.955090523E0,1.406593472E-1,9.961023174E0
6.668227208E0,-2.609679997E-1,9.940725327E0,1.454477459E-1,9.945213892E0
6.673194968E0,-2.274491638E-1,9.931148529E0,1.406593472E-1,9.934748577E0
6.678162728E0,-1.795651317E-1,9.921571732E0,1.454477459E-1,9.924262406E0
6.683130489E0,-1.316810995E-1,9.911994934E0,1.502361596E-1,9.914007988E0
6.688098249E0,-7.900865376E-2,9.888052940E0,1.550245583E-1,9.889583709E0
6.693066010E0,-3.112462163E-2,9.883264542E0,1.454477459E-1,9.884383733E0
6.698033770E0,2.633621916E-2,9.878476143E0,1.598129570E-1,9.879803879E0
6.703001531E0,6.464344263E-2,9.864110947E0,1.598129570E-1,9.865617250E0
6.707969291E0,1.268926859E-1,9.840168953E0,1.693897694E-1,9.842444801E0
6.712937051E0,1.699883193E-1,9.835380554E0,1.646013707E-1,9.838226481E0
6.717904812E0,2.178723514E-1,9.816226959E0,1.646013707E-1,9.820024118E0
6.722872572E0,2.801215947E-1,9.811438560E0,1.693897694E-1,9.816898065E0
6.727840333E0,3.232172430E-1,9.782708168E0,1.741781682E-1,9.789595830E0
6.732808093E0,3.663128614E-1,9.768342972E0,1.693897694E-1,9.776676451E0
6.737775853E0,4.094084799E-1,9.749189377E0,1.789665818E-1,9.759423028E0
6.742743614E0,4.429273009E-1,9.734824181E0,1.741781682E-1,9.746451891E0
6.747711374E0,4.812345505E-1,9.720458984E0,1.693897694E-1,9.733838012E0
6.752679135E0,5.243301988E-1,9.710882187E0,1.789665818E-1,9.726673843E0
6.757646895E0,5.434837937E-1,9.696516991E0,1.789665818E-1,9.713384859E0
6.762614708E0,5.626373887E-1,9.682151794E0,1.789665818E-1,9.700136764E0
6.767582520E0,5.817909837E-1,9.667786598E0,1.837549806E-1,9.687019374E0
6.772550333E0,6.105214357E-1,9.662998199E0,1.837549806E-1,9.684009320E0
6.777518145E0,6.200982332E-1,9.653421402E0,1.837549806E-1,9.675062402E0
6.782485958E0,6.344634295E-1,9.643844604E0,1.789665818E-1,9.666349447E0
6.787453770E0,6.344634295E-1,9.639056206E0,1.837549806E-1,9.661662087E0
6.792421583E0,6.248866320E-1,9.648633003E0,1.789665818E-1,9.670503150E0
6.797389395E0,6.296750307E-1,9.648633003E0,1.741781682E-1,9.670726318E0
6.802357208E0,6.200982332E-1,9.662998199E0,1.693897694E-1,9.684355885E0
6.807325020E0,6.009446383E-1,9.677363396E0,1.693897694E-1,9.697483676E0
6.812292833E0,5.770025849E-1,9.672574997E0,1.646013707E-1,9.691167766E0
6.817260645E0,5.578489900E-1,9.691728592E0,1.741781682E-1,9.709332450E0
6.822228458E0,5.291185975E-1,9.706093788E0,1.646013707E-1,9.721898823E0
6.827196270E0,4.955997467E-1,9.734824181E0,1.693897694E-1,9.748903212E0
6.832164083E0,4.620809257E-1,9.753977776E0,1.693897694E-1,9.766385929E0
6.837131895E0,4.285621047E-1,9.768342972E0,1.646013707E-1,9.779124884E0
6.842099708E0,3.854664862E-1,9.797073364E0,1.598129570E-1,9.805955899E0
6.847067520E0,3.327940404E-1,9.821015358E0,1.646013707E-1,9.828030736E0
6.852035333E0,2.896983922E-1,9.849745750E0,1.789665818E-1,9.855630144E0
6.857003145E0,2.561795712E-1,9.859322548E0,1.693897694E-1,9.864104722E0
6.861970958E0,1.987187415E-1,9.892841339E0,1.550245583E-1,9.896051309E0
6.866938770E0,1.556231081E-1,9.907206535E0,1.502361596E-1,9.909567639E0
6.871906583E0,9.816227108E-2,9.935936928E0,1.502361596E-1,9.937557515E0
6.876874395E0,5.027823523E-2,9.935936928E0,1.454477459E-1,9.937128639E0
6.881842208E0,-1.197100803E-2,9.950302124E0,1.502361596E-1,9.951443441E0
6.886810020E0,-4.548983276E-2,9.974244118E0,1.502361596E-1,9.975479234E0
6.891777833E0,-8.858546615E-2,9.983820915E0,1.358709484E-1,9.985138375E0
6.896745645E0,-1.364694983E-1,9.993397713E0,1.502361596E-1,9.995458602E0
6.901713458E0,-1.843535304E-1,9.998186111E0,1.502361596E-1,1.000101408E1
6.906681270E0,-2.274491638E-1,1.000297451E1,1.502361596E-1,1.000668792E1
6.911649083E0,-2.657563984E-1,9.998186111E0,1.406593472E-1,1.000270649E1
6.916616895E0,-2.896983922E-1,9.998186111E0,1.358709484E-1,1.000330503E1
6.921584708E0,-3.327940404E-1,1.001255131E1,1.454477459E-1,1.001913622E1
6.926552520E0,-3.711012602E-1,1.000297451E1,1.502361596E-1,1.001098327E1
6.931520333E0,-3.663128614E-1,1.001255131E1,1.358709484E-1,1.002017114E1
6.936488145E0,-4.046200812E-1,1.001255131E1,1.358709484E-1,1.002164468E1
6.941455958E0,-4.237737060E-1,1.000776291E1,1.502361596E-1,1.001785773E1
